side_prompt_id,side_task,side_topic,side_observed_condition,side_top1_before,side_top1_after,side_top1_changed,side_target_id,side_target_correct_before,side_target_correct_after,side_target_correct_changed,side_target_prob_drop,side_candidate_kl,side_top10_jaccard,side_entropy_delta,side_abs_entropy_delta,model,prompt_id,layer,subspace_family,subspace_k,rep
15,ambiguous_open,open,ambiguous,1000,1000,0,,0,0,0,,0.1712464727811952,0.5384615384615384,-0.16146069614430258,0.16146069614430258,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
22,factual_deep,capital,error,1998,4380,1,4068.0,0,0,0,0.0007346465629803414,0.9006444668442224,0.05263157894736842,-1.0175237739955012,1.0175237739955012,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
21,ambiguous_open,polysemy,ambiguous,1012,1996,1,,0,0,0,,0.14834838739694933,0.3333333333333333,-0.09638187008973587,0.09638187008973587,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
18,ambiguous_open,role,ambiguous,1998,2016,1,,0,0,0,,0.19309620016122886,0.6666666666666666,-0.12475712148442986,0.12475712148442986,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
6,ambiguous_open,polysemy,ambiguous,2001,6339,1,,0,0,0,,0.16315913545883526,0.3333333333333333,-0.2341602011020023,0.2341602011020023,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
17,factual_simple,role,error,1012,25050,1,10026.0,0,0,0,0.00012070476337424567,0.19900815824816326,0.25,0.0357283056198332,0.0357283056198332,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
1,factual_deep,continent,error,2003,4380,1,4021.0,0,0,0,-0.0036017876636885984,1.5614874815707653,0.0,-0.7136666659635447,0.7136666659635447,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
23,factual_simple,common,error,1012,1010,1,2630.0,0,0,0,0.00020873386517091148,0.12993371835765163,0.6666666666666666,0.05165705601575654,0.05165705601575654,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
16,factual_deep,currency,error,1998,2605,1,9944.0,0,0,0,-0.0004361502882626008,1.4506288278955672,0.0,-1.0982931124804054,1.0982931124804054,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
4,factual_deep,animal_class,error,1012,4380,1,25476.0,0,0,0,-0.00017813894483093858,0.2600408182839664,0.05263157894736842,-0.05109235469798268,0.05109235469798268,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
11,factual_simple,science,error,2003,2003,0,13035.0,0,0,0,4.596023527437331e-05,0.12140385071163548,0.42857142857142855,0.011310039151298135,0.011310039151298135,google/bert_uncased_L-2_H-128_A-2,19,1,state_pca,8,0
13,factual_deep,math,error,1012,2003,1,2093.0,0,0,0,0.0003348268972182229,0.15158001399660484,0.3333333333333333,0.08827066111137061,0.08827066111137061,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
8,factual_simple,capital,error,2003,5120,1,8947.0,0,0,0,0.00513281268380181,1.500530366185659,0.1111111111111111,-0.6243194237362997,0.6243194237362997,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
4,factual_deep,animal_class,error,1012,7102,1,25476.0,0,0,0,-0.0002614580702914299,0.28588702626906815,0.0,0.002502087742606296,0.002502087742606296,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
17,factual_simple,role,error,1012,7102,1,10026.0,0,0,0,0.0003662888285503546,0.17933246574065376,0.05263157894736842,0.07099936908839766,0.07099936908839766,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
6,ambiguous_open,polysemy,ambiguous,2001,2001,0,,0,0,0,,0.1557327549711003,0.05263157894736842,-0.333892594668582,0.333892594668582,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
3,ambiguous_open,open,ambiguous,1998,2001,1,,0,0,0,,0.4113847486100453,0.42857142857142855,-0.3358688084762198,0.3358688084762198,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
12,ambiguous_open,open,ambiguous,1012,7102,1,,0,0,0,,0.19916302275299128,0.0,-0.009042163606551856,0.009042163606551856,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
14,factual_simple,math,error,1012,1996,1,2093.0,0,0,0,0.0005832549804589769,0.11624901776141884,0.25,-0.014375142227220916,0.014375142227220916,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
2,factual_simple,language,error,2003,4380,1,3009.0,0,0,0,0.011741289348908397,1.5346780558362405,0.0,-0.757709972029514,0.757709972029514,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
1,factual_deep,continent,error,2003,6027,1,4021.0,0,0,0,0.0007969330457692288,2.584171673821352,0.0,-1.1894962284741126,1.1894962284741126,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
21,ambiguous_open,polysemy,ambiguous,1012,2001,1,,0,0,0,,0.1600248200865988,0.17647058823529413,-0.2008802772382201,0.2008802772382201,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
10,factual_deep,role,error,1012,1012,0,4062.0,0,0,0,-0.00044396993891831354,0.15903776594511942,0.5384615384615384,0.23185654971942604,0.23185654971942604,google/bert_uncased_L-2_H-128_A-2,19,1,delta_pca,8,0
17,factual_simple,role,error,1012,1000,1,10026.0,0,0,0,0.00021470523587556933,1.3146429643253223,0.17647058823529413,-0.4912602540873716,0.4912602540873716,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
6,ambiguous_open,polysemy,ambiguous,2001,2056,1,,0,0,0,,1.3497798473967408,0.17647058823529413,-0.5128790747742245,0.5128790747742245,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
12,ambiguous_open,open,ambiguous,1012,1000,1,,0,0,0,,1.4131158796184171,0.17647058823529413,-0.796995615497277,0.796995615497277,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
2,factual_simple,language,error,2003,1000,1,3009.0,0,0,0,0.009844716653840275,1.0773515263213034,0.1111111111111111,-0.6428384589604237,0.6428384589604237,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
20,factual_simple,capital,error,2605,2605,0,3000.0,0,0,0,-0.003756928726760118,1.2713868548457268,0.1111111111111111,-0.5187962044584302,0.5187962044584302,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
21,ambiguous_open,polysemy,ambiguous,1012,1000,1,,0,0,0,,1.2192903479816937,0.3333333333333333,-0.4557857453736114,0.4557857453736114,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
4,factual_deep,animal_class,error,1012,1000,1,25476.0,0,0,0,8.565531459845785e-05,1.5040579331191541,0.25,-1.7070794811109387,1.7070794811109387,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
0,ambiguous_open,open,ambiguous,1998,2056,1,,0,0,0,,1.0855524975633257,0.17647058823529413,-0.36376906911409224,0.36376906911409224,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
7,factual_deep,antonym,error,1012,1000,1,2157.0,0,0,0,0.00010187057271698234,1.450822029724386,0.1111111111111111,-0.9891115797680792,0.9891115797680792,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
8,factual_simple,capital,error,2003,4701,1,8947.0,0,0,0,-0.04078241445061705,1.6791346159755944,0.1111111111111111,-0.9248797547183347,0.9248797547183347,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
9,ambiguous_open,open,ambiguous,1998,2056,1,,0,0,0,,1.3111889548326978,0.17647058823529413,-0.33808757756921626,0.33808757756921626,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
10,factual_deep,role,error,1012,1045,1,4062.0,0,0,0,-0.0030233543748983426,1.6894330329246159,0.17647058823529413,-0.752713925736475,0.752713925736475,google/bert_uncased_L-2_H-128_A-2,19,1,random,8,0
12,ambiguous_open,open,ambiguous,1012,1012,0,,0,0,0,,0.09592553415903197,0.8181818181818182,-0.008924700878317537,0.008924700878317537,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
13,factual_deep,math,error,1012,1012,0,2093.0,0,0,0,0.0003232800426490038,0.08678182352822847,0.8181818181818182,-0.06239462979172572,0.06239462979172572,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
8,factual_simple,capital,error,2003,1998,1,8947.0,0,0,0,0.004627384778834001,0.6343042250512385,0.6666666666666666,-0.3960841533100452,0.3960841533100452,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
19,factual_deep,common,error,1012,1012,0,2452.0,0,0,0,0.00010418070337249973,0.07669333476271334,0.8181818181818182,-0.06750354010832949,0.06750354010832949,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
1,factual_deep,continent,error,2003,1012,1,4021.0,0,0,0,0.002736780139904111,0.2531249048967944,0.6666666666666666,-0.21567109406055307,0.21567109406055307,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
0,ambiguous_open,open,ambiguous,1998,1012,1,,0,0,0,,0.0790898662703519,0.6666666666666666,-0.03647777407590258,0.03647777407590258,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
23,factual_simple,common,error,1012,1012,0,2630.0,0,0,0,0.0019764994709430867,0.06775896805563703,0.6666666666666666,-0.08953656203312788,0.08953656203312788,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
17,factual_simple,role,error,1012,1012,0,10026.0,0,0,0,7.827902944162546e-05,0.08810781190694555,0.5384615384615384,0.03003645394627119,0.03003645394627119,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
7,factual_deep,antonym,error,1012,1012,0,2157.0,0,0,0,-0.0003879588620644166,0.07042584416609998,0.8181818181818182,-0.012386433740750658,0.012386433740750658,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
21,ambiguous_open,polysemy,ambiguous,1012,2001,1,,0,0,0,,0.08930208515344865,0.6666666666666666,0.01131178308166536,0.01131178308166536,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
22,factual_deep,capital,error,1998,1012,1,4068.0,0,0,0,0.0006979024006483394,0.18490127558460806,0.8181818181818182,-0.16473340215520738,0.16473340215520738,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
18,ambiguous_open,role,ambiguous,1998,2001,1,,0,0,0,,0.07533448482766977,0.6666666666666666,-0.008699710425425167,0.008699710425425167,google/bert_uncased_L-2_H-128_A-2,20,1,state_pca,8,0
15,ambiguous_open,open,ambiguous,1000,1012,1,,0,0,0,,0.07627466954282053,0.8181818181818182,-0.0011816244565849843,0.0011816244565849843,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
23,factual_simple,common,error,1012,1012,0,2630.0,0,0,0,0.0020144386680273213,0.0612832526278336,0.6666666666666666,-0.1123815482751227,0.1123815482751227,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
1,factual_deep,continent,error,2003,1012,1,4021.0,0,0,0,0.0027197917128662695,0.2834330165346429,0.6666666666666666,-0.2436593342910296,0.2436593342910296,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
18,ambiguous_open,role,ambiguous,1998,1012,1,,0,0,0,,0.05231965877111359,0.8181818181818182,0.0011038662642404162,0.0011038662642404162,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
8,factual_simple,capital,error,2003,1998,1,8947.0,0,0,0,0.004298410907853573,0.5922730663801675,0.6666666666666666,-0.40165243665811,0.40165243665811,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
17,factual_simple,role,error,1012,1012,0,10026.0,0,0,0,-2.025535422640369e-07,0.08717566150263627,0.6666666666666666,0.0056770289907825955,0.0056770289907825955,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
9,ambiguous_open,open,ambiguous,1998,1012,1,,0,0,0,,0.05566309347298682,0.5384615384615384,0.05314988687817834,0.05314988687817834,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
11,factual_simple,science,error,2003,1012,1,13035.0,0,0,0,4.58746560046548e-05,0.08809817978433938,0.8181818181818182,0.00548457466950758,0.00548457466950758,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
3,ambiguous_open,open,ambiguous,1998,1012,1,,0,0,0,,0.05563131832627946,0.6666666666666666,0.0541803889032737,0.0541803889032737,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
10,factual_deep,role,error,1012,1012,0,4062.0,0,0,0,0.00015235231386254708,0.0503283340354682,0.5384615384615384,-0.12546534937520093,0.12546534937520093,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
0,ambiguous_open,open,ambiguous,1998,1012,1,,0,0,0,,0.05685777659443618,0.6666666666666666,-0.0466279933956244,0.0466279933956244,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
2,factual_simple,language,error,2003,1010,1,3009.0,0,0,0,0.010196747294762073,0.3899693621314317,0.8181818181818182,-0.4151689712877751,0.4151689712877751,google/bert_uncased_L-2_H-128_A-2,20,1,delta_pca,8,0
8,factual_simple,capital,error,2003,1998,1,8947.0,0,0,0,-0.0015244694433244332,0.29440535923181615,0.5384615384615384,-0.28073271749298945,0.28073271749298945,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
17,factual_simple,role,error,1012,1998,1,10026.0,0,0,0,0.00042095649690221447,0.09978551293570526,0.8181818181818182,-0.15071200699895027,0.15071200699895027,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
5,factual_simple,lexical,error,1012,1012,0,2053.0,0,0,0,0.0005096019304244631,0.10177468772439041,0.6666666666666666,-0.09498907699562498,0.09498907699562498,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
19,factual_deep,common,error,1012,1998,1,2452.0,0,0,0,6.300254344394007e-05,0.10768730763297032,0.8181818181818182,-0.15712139479552167,0.15712139479552167,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
1,factual_deep,continent,error,2003,1998,1,4021.0,0,0,0,0.002694896725636208,0.19685185748079548,0.5384615384615384,-0.2577817775183777,0.2577817775183777,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
23,factual_simple,common,error,1012,1998,1,2630.0,0,0,0,0.0003458340430732153,0.12787085863064995,0.8181818181818182,-0.06729781290038295,0.06729781290038295,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
9,ambiguous_open,open,ambiguous,1998,1998,0,,0,0,0,,0.1366010837715842,0.42857142857142855,-0.1472188278696258,0.1472188278696258,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
0,ambiguous_open,open,ambiguous,1998,1998,0,,0,0,0,,0.12886535701788182,0.5384615384615384,-0.22014778643967547,0.22014778643967547,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
12,ambiguous_open,open,ambiguous,1012,1998,1,,0,0,0,,0.1433473294596287,0.5384615384615384,-0.2042857614412945,0.2042857614412945,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
22,factual_deep,capital,error,1998,1998,0,4068.0,0,0,0,3.4857980590215264e-05,0.17763898035183306,0.6666666666666666,-0.11626564795220862,0.11626564795220862,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
4,factual_deep,animal_class,error,1012,1000,1,25476.0,0,0,0,7.937802858542488e-05,0.10410405013022996,0.8181818181818182,-0.1614929280406976,0.1614929280406976,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
10,factual_deep,role,error,1012,1012,0,4062.0,0,0,0,0.0006468807187543291,0.11368446261455847,0.5384615384615384,-0.11761308593398967,0.11761308593398967,google/bert_uncased_L-2_H-128_A-2,20,1,random,8,0
10,factual_deep,role,error,1012,1012,0,4062.0,0,0,0,-0.00043505313989990256,0.09481833859882506,0.6666666666666666,0.12296428977252383,0.12296428977252383,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
1,factual_deep,continent,error,2003,2762,1,4021.0,0,0,0,5.626737601184019e-06,0.365364910039253,0.05263157894736842,-0.027916970967613253,0.027916970967613253,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
8,factual_simple,capital,error,2003,4701,1,8947.0,0,0,0,-0.014985262614002577,1.4868383274820582,0.1111111111111111,-0.710384741057906,0.710384741057906,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
3,ambiguous_open,open,ambiguous,1998,1998,0,,0,0,0,,0.12366570640996168,0.3333333333333333,-0.06097123783903591,0.06097123783903591,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
16,factual_deep,currency,error,1998,2605,1,9944.0,0,0,0,-3.469396861938155e-05,0.9625967280755688,0.05263157894736842,-0.5752415421766437,0.5752415421766437,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
18,ambiguous_open,role,ambiguous,1998,2001,1,,0,0,0,,0.11637204785868771,0.8181818181818182,-0.18723357413261743,0.18723357413261743,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
20,factual_simple,capital,error,2605,2762,1,3000.0,0,0,0,-0.00011612243252845118,1.3707796481010053,0.17647058823529413,-0.8517134670126421,0.8517134670126421,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
2,factual_simple,language,error,2003,3577,1,3009.0,0,0,0,-0.0008361346364708505,1.2598212646125697,0.0,-0.6160128379197705,0.6160128379197705,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
6,ambiguous_open,polysemy,ambiguous,2001,2001,0,,0,0,0,,0.11549609984121974,0.5384615384615384,-0.25127937897488684,0.25127937897488684,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
21,ambiguous_open,polysemy,ambiguous,1012,2001,1,,0,0,0,,0.11121077541223125,0.5384615384615384,-0.1793797666379806,0.1793797666379806,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
11,factual_simple,science,error,2003,1998,1,13035.0,0,0,0,6.689632009974255e-05,0.1180651822303394,0.6666666666666666,0.02923223329248703,0.02923223329248703,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
7,factual_deep,antonym,error,1012,1010,1,2157.0,0,0,0,0.00040379284418564645,0.11591932521837064,0.42857142857142855,-0.08275822113890641,0.08275822113890641,google/bert_uncased_L-2_H-128_A-2,22,1,state_pca,8,0
4,factual_deep,animal_class,error,1012,1998,1,25476.0,0,0,0,8.000524760811206e-05,0.11445072080659842,0.6666666666666666,0.04689773871121261,0.04689773871121261,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
18,ambiguous_open,role,ambiguous,1998,2001,1,,0,0,0,,0.16181324263452787,0.5384615384615384,-0.28968887139706245,0.28968887139706245,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
1,factual_deep,continent,error,2003,2762,1,4021.0,0,0,0,-0.0003626869896504424,0.3718752653475923,0.05263157894736842,-0.039061873646695666,0.039061873646695666,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
23,factual_simple,common,error,1012,1998,1,2630.0,0,0,0,0.0032682744969692867,0.124008666091512,0.6666666666666666,-0.0693101613275009,0.0693101613275009,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
5,factual_simple,lexical,error,1012,1010,1,2053.0,0,0,0,-1.3484474183845857e-05,0.12218266426354733,0.6666666666666666,0.05363304811095171,0.05363304811095171,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
13,factual_deep,math,error,1012,1998,1,2093.0,0,0,0,-0.0002541258654885465,0.11047959914884624,0.5384615384615384,0.04304355813212313,0.04304355813212313,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
10,factual_deep,role,error,1012,1012,0,4062.0,0,0,0,-0.0004838541614347338,0.0945646213986664,0.6666666666666666,0.13866768022804,0.13866768022804,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
11,factual_simple,science,error,2003,1998,1,13035.0,0,0,0,6.635028027141273e-05,0.11346388034769525,0.5384615384615384,0.028807968910666837,0.028807968910666837,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
16,factual_deep,currency,error,1998,2762,1,9944.0,0,0,0,-7.974321530126779e-05,0.9493675026054841,0.05263157894736842,-0.5869128962523806,0.5869128962523806,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
17,factual_simple,role,error,1012,1998,1,10026.0,0,0,0,0.0003479287113771316,0.12682486230230056,0.6666666666666666,-0.013127790596885625,0.013127790596885625,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
7,factual_deep,antonym,error,1012,1998,1,2157.0,0,0,0,0.00038670084936301007,0.12654299975715003,0.42857142857142855,-0.07612465112539857,0.07612465112539857,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
14,factual_simple,math,error,1012,1998,1,2093.0,0,0,0,8.99649342977751e-05,0.11901830096599447,0.42857142857142855,-0.1109689669908307,0.1109689669908307,google/bert_uncased_L-2_H-128_A-2,22,1,delta_pca,8,0
13,factual_deep,math,error,1012,1000,1,2093.0,0,0,0,-0.0017974853050552154,1.0929092999897774,0.25,-0.7377775783063161,0.7377775783063161,google/bert_uncased_L-2_H-128_A-2,22,1,random,8,0
6,ambiguous_open,polysemy,ambiguous,2001,1000,1,,0,0,0,,0.9194674221709879,0.25,-0.36737688581116545,0.36737688581116545,google/bert_uncased_L-2_H-128_A-2,22,1,random,8,0
14,factual_simple,math,error,1012,1000,1,2093.0,0,0,0,-0.002324305217571735,0.9613866781516873,0.42857142857142855,-0.8697722353486852,0.8697722353486852,google/bert_uncased_L-2_H-128_A-2,22,1,random,8,0
2,factual_simple,language,error,2003,1000,1,3009.0,0,0,0,0.004801738596742133,1.1152596073705268,0.05263157894736842,-0.8667289982900188,0.8667289982900188,google/bert_uncased_L-2_H-128_A-2,22,1,random,8,0
3,ambiguous_open,open,ambiguous,1998,1000,1,,0,0,0,,0.9039058263772652,0.3333333333333333,-0.5122649753653725,0.5122649753653725,google/bert_uncased_L-2_H-128_A-2,22,1,random,8,0
7,factual_deep,antonym,error,1012,1000,1,2157.0,0,0,0,0.0003487824203479077,1.3369799303064664,0.25,-1.2736346187053562,1.2736346187053562,google/bert_uncased_L-2_H-128_A-2,22,1,random,8,0
